зеленная,,το μανάβικο (των μανάβικων),τόποι,18
столица,,η πρωτεύουσα,τόποι,18
вход,,η είσοδος,τόποι,19
выход,,η έξοδος,τόποι,19
"проспект, шоссе",,η λεωφόρος,τόποι,19
двор,,η αυλή,τόποι,21
"район, место, область",,η περιοχή,τόποι,22
загород,,η εξοχή(ές),τόποι,23
"завод, фабрика",,το εργοστάσιο,τόποι,24
клиника,,το ιατρείο,τόποι,24
магазин,,το κατάστημα,τόποι,24
рай,ο,παράδεισος,τόποι,25
айва,,το κυδώνι,τροφή,1
бутерброд,,ο σάντουιτς,τροφή,1
вода,,το νερό,τροφή,1
йогурт,,το γιαούρτι,τροφή,1
кофе (чёрный),,ο καφές (σκέτος),τροφή,1
лимонад,,η λεμονάδα,τροφή,1
мёд,,το μέλι,τροφή,1
молоко (сгущенное),,το συμπυκνωμένο γάλα,τροφή,1
мороженое,,το παγωτό,τροφή,1
мясо,,το κρέας,τροφή,1
пиво,,η μπύρα,τροφή,1
пирог сырный,,η τυρόπιτα,τροφή,1
растительное масло,,το λάδι,τροφή,1
рыба,,το ψάρι,τροφή,1
салат,,η σαλάτα,τροφή,1
сливочное масло,,το βούτυρο,τροφή,1
сыр,,το τυρί,τροφή,1
фанта,,η πορτοκαλάδα,τροφή,1
хлеб,,το ψωμί,τροφή,1
цыплёнок,,το κοτόπουλο,τροφή,1
чай,,το τσάι,τροφή,1
шашлык,,το σουβλάκι,τροφή,1
шоколад (молочный),,η σοκολάτα (γάλακτος),τροφή,1
яблоко,,το μήλο,τροφή,1
мусака,,ο μουσακάς,τροφή,3
рецина,,η ρετσίνα,τροφή,3
греческий салат,,η χωριάτικη σαλάτα,τροφή,7
еда,,το φαγητό,τροφή,7
жареная колбаска,,το λουκάνικο,τροφή,7
кальмар,,το καλαμαράκι,τροφή,7
картошка,,η πατάτα,τροφή,7
осьминог,,το χταποδάκι,τροφή,7
пастицио,,το παστίτσιο,τροφή,7
перец,,το πιπέρι,τροφή,7
рагу,,το φρικασέ,τροφή,7
салат с помидорами,,η ντοματοσαλάτα,τροφή,7
соль,,το αλάτι,τροφή,7
тефтели,,ο κεφτές/οι κεφτέδες,τροφή,7
яичница,,τα αυγά τηγανιτά,τροφή,7
бифштекс,,το μπιφτέκι,τροφή,8
омлет,,η ομελέτα,τροφή,8
сок,,ο χυμός,τροφή,8
абрикос,,το βερίκοκο,τροφή,9
апельсин,,το πορτοκάλι,τροφή,9
арбуз,,το καρπούζι,τροφή,9
банан,,η μπανάνα,τροφή,9
бутылка вина,,το μπουκάλι κρασί,τροφή,9
виноград,,τα σταφύλια,τροφή,9
груша,,το αχλάδι,τροφή,9
дыня,,το πεπόνι,τροφή,9
клубника,,η φράουλα,τροφή,9
конфета,,το γλυκό,τροφή,9
лимон,,το λεμόνι,τροφή,9
луковица,,το κρεμμύδι,τροφή,9
мандарин,,το μανταρίνι,τροφή,9
огурец,,το αγγούρι,τροφή,9
олив(к)а,,η ελιά,τροφή,9
персик,,το ροδάκινο,τροφή,9
пирог со шпинатом,,η σπανακόπιτα,τροφή,9
ветчина,,το ζαμπόν,τροφή,10
колбаса,,το σαλάμι,τροφή,10
зелень,,η χόρτα,τροφή,12
обед,,το μεσημεριανό,τροφή,12
ужин,,το βραδυνό,τροφή,12
фасолевый суп,,η φασολάδα,τροφή,12
закуски,,τα μεζεδάκια,τροφή,13
сахар,,η ζάχαρη,τροφή,13
какао,,το κακάο,τροφή,16
халва,,ο χαλβάς,τροφή,16
блин,,η κρέπα,τροφή,17
стейк,,η μπριζόλα,τροφή,17
баклажан,,η μελιτζάνα,τροφή,18
болгарский перец,,η πιπεριά,τροφή,18
золотистый спар,,η τσιπούρα,τροφή,18
кабачок,,το κολοκυθάκι,τροφή,18
капуста (квашеная),,το λάχανο (τουρσί),τροφή,18
консервы,,οι κονσέρβες,τροφή,18
креветка,,η γαρίδα,τροφή,18
латук,,το μαρούλι,τροφή,18
мидия,,το μύδι,τροφή,18
микрозакуска,,ο μεζές (οι μεζέδες),τροφή,18
морковь,,το καρότο,τροφή,18
мука,,το αλεύρι,τροφή,18
напиток,,το ποτό,τροφή,18
овощ,,το λαχανικό,τροφή,18
орегано,,η ρίγανη,τροφή,18
пахлава,,ο μπακλαβάς (οι μπακλαβάδες),τροφή,18
петрушка,,ο μαϊντανός,τροφή,18
полосатая барабуля,,το μπαρμπούνι,τροφή,18
пончик,,ο λουκουμάς (οι λουκουμάδες),τροφή,18
приправы,,τα μπαχαρικά,τροφή,18
рёбрышкο,,το παϊδάκι,τροφή,18
свинина,,τι χοιρινό,τροφή,18
сельдерей,,το σέλινο,τροφή,18
телятина,,το μοσχάρι,τροφή,18
укроп,,ο άνηθος,τροφή,18
уксус,,το ξύδι,τροφή,18
фарш,,ο κιμάς/οι κιμάδες,τροφή,18
фрукт,,το φρούτο,τροφή,18
чечевица,,η φακή,τροφή,18
ягнятина,,το αρνάκι,τροφή,18
ягода,,το μούρο,τροφή,18
чеснок,,το σκόρδο,τροφή,20
бутерброд с брынзой,,η φέτα ψωμί,τροφή,22
семечки,,ο πασατέμπος,τροφή,23
газировка,το,αναψυκτικό,τροφή,25
салат из икры,η,ταραμοσαλάτα,τροφή,25
шёлк,το,μετάξι,υλικά,26
гусеничка,,η κάμπια,φύση,1
лес,,το δάσος,φύση,1
слон,,ο ελέφαντας,φύση,1
собака,,το σκυλί,φύση,1
кошка,,η γάτα,φύση,2
море,,η θάλασσα,φύση,2
человек,,ο άνθρωπος,φύση,2
луна,,το φεγγάρι,φύση,3
погода,,ο καιρός,φύση,3
остров,,το νησί,φύση,4
дерево,,το δέντρο,φύση,7
лист,,το φύλλο,φύση,7
цветок,,το λουλούδι,φύση,7
гора,,το βουνό,φύση,8
полнолуние,,η πανσέληνος,φύση,8
роза,,το τριαντάφυλλο,φύση,9
сад,,ο κήπος,φύση,10
солнце,,ο ήλιος,φύση,10
ветрено,,φυσάει,φύση,11
дождь,,η βροχή,φύση,11
жарко,,κάνει ζέστη,φύση,11
крокодил,,η κροκόδειλος,φύση,11
облачно,,έχει συννεφιά,φύση,11
солнечно,,έχει ήλιο,φύση,11
холодно,,κάνει κρύο,φύση,11
снег,,το χιόνι,φύση,12
свет,,το φως,φύση,19
кристалл,,το κρύσταλλο,φύση,21
крыса,,ο αρουραίος,φύση,22
перо,,το πούπουλο,φύση,22
черепаха,,η χελώνα,φύση,22
роса,,η δροσιά,φύση,23
комар,το,κουνούπι,φύση,25
вечер(ом),,το βράδι,χρονικά,2
воскресенье (в),,την Κυριακή,χρονικά,2
вчера,,χτες,χρονικά,2
день,,η μέρα,χρονικά,2
сегодня,,σήμερα,χρονικά,2
суббота (в),,το Σάββατο,χρονικά,2
год,,ο χρόνος,χρονικά,3
месяц,,ο μήνας,χρονικά,4
минуточку,,ένα λεπτό,χρονικά,4
полвторого,,μία και μισή,χρονικά,4
выходные,,το Σαββατοκύριακο,χρονικά,5
завтрак,,το πρωινό,χρονικά,5
каждый день,,κάθε μέρα,χρονικά,5
ночью,,τη νύχτα,χρονικά,5
после полудня,,το απόγευμα,χρονικά,5
утро(м),,το πρωί,χρονικά,5
завтра,,αύριο,χρονικά,6
опять,,πάλι,χρονικά,6
в полдень,,το μεσημέρι,χρονικά,7
в полночь,,τα μεσάνυχτα,χρονικά,7
всегда,,πάντα,χρονικά,7
вторник (во),,την Τρίτη,χρονικά,7
затем,,έπειτα,χρονικά,7
иногда,,κάπου κάπου,χρονικά,7
иногда,,ώρες ώρες,χρονικά,7
когда,,όταν,χρονικά,7
когда?,,πότε;,χρονικά,7
неделя,,η εβδομάδα,χρονικά,7
никогда,,ποτέ,χρονικά,7
понедельник (в),,τη Δευτέρα,χρονικά,7
пятница (в),,την Παρασκευή,χρονικά,7
среда (в),,την Τετάρτη,χρονικά,7
час без четверти,,μία παρά τέταρτο,χρονικά,7
час ровно,,μία ακριβώς,χρονικά,7
четверг (в),,την Πέμπτη,χρονικά,7
еще,,ακόμη,χρονικά,8
позавчера,,προχτές,χρονικά,8
после (урока),,μετά το μάθημα,χρονικά,8
часто,,συχνά,χρονικά,8
в августе,,τον Αύγουστο,χρονικά,9
в апреле,,τον Απρίλιο,χρονικά,9
в декабре,,τον Δεκέμβριο,χρονικά,9
в июле,,τον Ιούλιο,χρονικά,9
в июне,,τον Ιούνιο,χρονικά,9
в мае,,τον Μάιο,χρονικά,9
в марте,,τον Μάρτιο,χρονικά,9
в ноябре,,τον Νοέμβριο,χρονικά,9
в октябре,,τον Οκτώβριο,χρονικά,9
в сентябре,,τον Σεπτέμβριο,χρονικά,9
в феврале,,τον Φεβρουάριο,χρονικά,9
в январе,,τον Ιανουάριο,χρονικά,9
весной,,την άνοιξη,χρονικά,9
зимой,,τον χειμώνα,χρονικά,9
летом,,το καλοκαίρι,χρονικά,9
осенью,,το φθινόπωρο,χρονικά,9
скоро,,σύντομα,χρονικά,9
обычно,,συνήθως,χρονικά,10
рано,,νωρίς,χρονικά,10
сегодня вечером,,απόψε,χρονικά,10
секунда,,το δευτερόλεπτο,χρονικά,10
сколько (вы уже ждете?),,πόση ώρα περιμένετε;,χρονικά,10
сколько раз (в мес.),,πόσες φορές τον μήνα,χρονικά,10
часами,,με τις ώρες,χρονικά,10
через (4 секунды),,σε τέσσερα δευτερόλεπτα,χρονικά,10
в первый раз за 25 лет,,πρώτη φορά σε 25 χρόνια,χρονικά,11
день рождения,,τα γενέθλια,χρονικά,11
многократно,,πολλές φορές,χρονικά,11
на этот раз,,αυτή τη φορά,χρονικά,11
немедленно,,αμέσως,χρονικά,11
около двух,,γύρο στις δύο,χρονικά,11
редко,,σπάνια,χρονικά,11
через час-два,,σε μια δύο ώρες,χρονικά,11
в прошлом году,,πέρσι,χρονικά,12
в следующем году,,του χρόνου,χρονικά,12
в следующую пятницу,,την άλλη Παρασκευή,χρονικά,12
в этом году,,φέτος,χρονικά,12
время от времени,,καμιά φορά,χρονικά,12
всё время,,όλη την ώρα,χρονικά,12
до полудня,,πριν το μεσημέρι,χρονικά,12
еще на неделю,,για άλλη την εβδομάδα,χρονικά,12
к лету,,μέχρι το καλοκαίρι,χρονικά,12
"как только, едва",,μόλις,χρονικά,12
"когда-нибудь, когда-то",,κάποτε,χρονικά,12
на неделю,,για μια εβδομάδα,χρονικά,12
на прошлой неделе,,την περασμένη εβδομάδα,χρονικά,12
назад (час-другой назад),,πριν από μια δύο ώρες,χρονικά,12
поздно,,αργά,χρονικά,12
послезавтра,,μεθαύριο,χρονικά,12
Рождество,,τα Χριστούγεννα,χρονικά,12
скоро,,σε λίγο,χρονικά,12
тогда,,τότε,χρονικά,12
уже (к настоящему моменту),,κιόλας,χρονικά,12
целый день,,όλη την ημέρα,χρονικά,12
(оставаться) некоторое время,,μένω καιρό,χρονικά,14
сию секунду,,τώρα αμέσως,χρονικά,14
спустя некоторое время,,μετά από λίγο,χρονικά,15
последнее время,,τελευταία,χρονικά,17
сию секунду,,αυτή τη στιγμή,χρονικά,18
опять,,ξανά,χρονικά,20
раз в год,,μια φορά τον χρόνο,χρονικά,20
до (с 2-х до 6-ти),,ως (από τις 2 ως τις 6),χρονικά,21
"пока, в то время как",,ενώ,χρονικά,21
в последнюю секунду,,την τελευταία στιγμή,χρονικά,22
во время урока,,την ώρα του μαθήματος,χρονικά,22
вовремя,,στην ώρα μου,χρονικά,22
около семи,,κατά στις εφτά,χρονικά,22
пока (он подымался по лестнице),,καθώς (ανέβαινε στη σκάλα),χρονικά,22
рабочее время,,οι ώρες γραφείου,χρονικά,22
время (в т.ч. года),,η εποχή,χρονικά,23
навсегда,,για πάντα,χρονικά,23
некоторое время назад,,λίγα χρόνια πριν,χρονικά,23
с годами,,με τα χρόνια,χρονικά,23
в то же время,,συγχρόνως,χρονικά,24
всё время,,όλο,χρονικά,24
даже когда,,ακόμα κι όταν,χρονικά,25
субботний вечер,το ,σαββατόβραδο,χρονικά,25
приятный,,ευχάριστος (ευχάριστων),επίθετα,27
сюрприз,η,έκπληξη(εις),ιδέες,27
какой приятный сюрприз!,,Τι ευχάριστη έκπληξη είναι αυτή;,διάφορα,27
"кто-нибудь, какой-нибудь",,κανένας(κανείς)/καμιά/κανένα,αντωνυμίες,27
вечный,,αιώνιος/α/ο (αιώνιων),επίθετα,27
мама,η,μαμά (μαμάδων),πρόσωπα,27
нуждаться,,Το έχω ανάγκη να...,ρήματα,27
палатка,η,σκηνή,σπιτικό,27
устанавливать,,στήνω,ρήματα,27
"уединенный, пустынный",,ερημικός,επίθετα,27
пустыня,η,έρημος (ερήμων),φύση,27
купальный костюм,το ,μαγιό,ρούχα,27
"определять, назначать",,ορίζω,ρήματα,27
Македония,η ,Μακεδονία,γεωγραφία,27
ловить рыбу,,ψαρεύω,ρήματα,27
ни разу,,ούτε μια φορά,διάφορα,27
вернуться вновь,,ξαναγυρίζω,ρήματα,27
природа,η,φύση,ιδέες,27
студенческий,,φοιτητικός/ή/ό,επίθετα,27
быть в университете,,είμαι με το πανεπιστήμιο,διάφορα,27
общежитие,,η εστία (ών),τόποι,27
"веселье, шутка",,η πλάκα,ιδέες,27
описывать,,περιγράφω,ρήματα,27
поддаваться описанию,,περιγράφομαι,ρήματα,27
быть неописуемым,,δεν περιγράφεται,διάφορα,27
приехать на свадьбу,,έρχομαι για το γάμο,διάφορα,27
армия,ο,στρατός,ιδέες,27
однокурсник/ца,ο/η,ο συμφοιτητής/συμφοφοιτήτρια (ών),πρόσωπα,27
не беспокойся,,έννοια σου,διάφορα,27
что ты хочешь узнать?,,τι θες να μάθεις;,διάφορα,27
